seed,scenario,policy,contamination,delay,static_attack_f1,adaptive_attack_f1,delta,events,accepted_feedback,false_adaptations,threshold
62,gradual,static,0.4,1,0.7866093136338134,0.7866093136338134,0.0,0,0,0,0.08710900541892325
62,gradual,drift,0.4,1,0.7866093136338134,0.7852462085751732,-0.0013631050586401239,12,3000,0,0.08710900541892325
62,gradual,anchor_replay,0.4,1,0.7866093136338134,0.7897780264875957,0.003168712853782285,12,1676,0,0.08710900541892325
62,gradual,static,0.4,3,0.7866093136338134,0.7866093136338134,0.0,0,0,0,0.08710900541892325
62,gradual,drift,0.4,3,0.7866093136338134,0.7927056196501675,0.006096306016354136,12,3000,0,0.08710900541892325
62,gradual,anchor_replay,0.4,3,0.7866093136338134,0.786155285313377,-0.00045402832043639485,12,1655,0,0.08710900541892325
62,gradual,static,0.4,5,0.7866093136338134,0.7866093136338134,0.0,0,0,0,0.08710900541892325
62,gradual,drift,0.4,5,0.7866093136338134,0.7960660604935981,0.009456746859784704,12,3000,0,0.08710900541892325
62,gradual,anchor_replay,0.4,5,0.7866093136338134,0.7863823419378975,-0.00022697169591590072,12,1587,0,0.08710900541892325
62,abrupt,static,0.0,1,0.638405036726128,0.638405036726128,0.0,0,0,0,0.08710900541892325
62,abrupt,drift,0.0,1,0.638405036726128,0.7721423164269493,0.13373727970082128,12,3000,0,0.08710900541892325
62,abrupt,anchor_replay,0.0,1,0.638405036726128,0.6694011484823625,0.030996111756234512,12,1799,0,0.08710900541892325
62,abrupt,static,0.0,3,0.638405036726128,0.638405036726128,0.0,0,0,0,0.08710900541892325
62,abrupt,drift,0.0,3,0.638405036726128,0.7096260938743039,0.07122105714817584,12,3000,0,0.08710900541892325
62,abrupt,anchor_replay,0.0,3,0.638405036726128,0.6578402978899462,0.019435261163818218,12,2125,0,0.08710900541892325
62,abrupt,static,0.0,5,0.638405036726128,0.638405036726128,0.0,0,0,0,0.08710900541892325
62,abrupt,drift,0.0,5,0.638405036726128,0.6443794400334308,0.005974403307302811,12,3000,0,0.08710900541892325
62,abrupt,anchor_replay,0.0,5,0.638405036726128,0.643245503973233,0.004840467247104963,12,2469,0,0.08710900541892325
62,abrupt,static,0.4,1,0.638405036726128,0.638405036726128,0.0,0,0,0,0.08710900541892325
62,abrupt,drift,0.4,1,0.638405036726128,0.6916717080056463,0.05326667127951823,12,3000,0,0.08710900541892325
62,abrupt,anchor_replay,0.4,1,0.638405036726128,0.6361151986546143,-0.002289838071513728,12,1511,0,0.08710900541892325
62,abrupt,static,0.4,3,0.638405036726128,0.638405036726128,0.0,0,0,0,0.08710900541892325
62,abrupt,drift,0.4,3,0.638405036726128,0.6614400660202187,0.023035029294090625,12,3000,0,0.08710900541892325
62,abrupt,anchor_replay,0.4,3,0.638405036726128,0.6412565445026178,0.0028515077764897923,12,1593,0,0.08710900541892325
62,abrupt,static,0.4,5,0.638405036726128,0.638405036726128,0.0,0,0,0,0.08710900541892325
62,abrupt,drift,0.4,5,0.638405036726128,0.6369747899159663,-0.0014302468101616839,12,3000,0,0.08710900541892325
62,abrupt,anchor_replay,0.4,5,0.638405036726128,0.6389762953639606,0.0005712586378325835,12,1702,0,0.08710900541892325
62,oscillating,static,0.0,1,0.769114020110036,0.769114020110036,0.0,0,0,0,0.08710900541892325
62,oscillating,drift,0.0,1,0.769114020110036,0.7825107900168887,0.013396769906852679,12,3000,0,0.08710900541892325
62,oscillating,anchor_replay,0.0,1,0.769114020110036,0.7818250093879083,0.012710989277872287,12,2216,0,0.08710900541892325
62,oscillating,static,0.0,3,0.769114020110036,0.769114020110036,0.0,0,0,0,0.08710900541892325
62,oscillating,drift,0.0,3,0.769114020110036,0.7822822822822822,0.013168262172246203,12,3000,0,0.08710900541892325
62,oscillating,anchor_replay,0.0,3,0.769114020110036,0.7746931067044381,0.005579086594402094,12,2190,0,0.08710900541892325
62,oscillating,static,0.0,5,0.769114020110036,0.769114020110036,0.0,0,0,0,0.08710900541892325
62,oscillating,drift,0.0,5,0.769114020110036,0.7746931067044381,0.005579086594402094,12,3000,0,0.08710900541892325
62,oscillating,anchor_replay,0.0,5,0.769114020110036,0.7728390391526385,0.003725019042602473,12,2339,0,0.08710900541892325
62,oscillating,static,0.4,1,0.769114020110036,0.769114020110036,0.0,0,0,0,0.08710900541892325
62,oscillating,drift,0.4,1,0.769114020110036,0.7549414699673767,-0.01417255014265939,12,3000,0,0.08710900541892325
62,oscillating,anchor_replay,0.4,1,0.769114020110036,0.7751557485369077,0.006041728426871673,12,1654,0,0.08710900541892325
62,oscillating,static,0.4,3,0.769114020110036,0.769114020110036,0.0,0,0,0,0.08710900541892325
62,oscillating,drift,0.4,3,0.769114020110036,0.7681792291627112,-0.0009347909473248484,12,3000,0,0.08710900541892325
62,oscillating,anchor_replay,0.4,3,0.769114020110036,0.7700473933649289,0.0009333732548928442,12,1635,0,0.08710900541892325
62,oscillating,static,0.4,5,0.769114020110036,0.769114020110036,0.0,0,0,0,0.08710900541892325
62,oscillating,drift,0.4,5,0.769114020110036,0.7646610814927647,-0.0044529386172713625,12,3000,0,0.08710900541892325
62,oscillating,anchor_replay,0.4,5,0.769114020110036,0.7700473933649289,0.0009333732548928442,12,1666,0,0.08710900541892325
62,stealth,static,0.0,1,0.29352972119936876,0.29352972119936876,0.0,0,0,0,0.08710900541892325
62,stealth,drift,0.0,1,0.29352972119936876,0.4078527607361963,0.11432303953682754,12,3000,0,0.08710900541892325
62,stealth,anchor_replay,0.0,1,0.29352972119936876,0.32134540750323415,0.027815686303865383,12,805,0,0.08710900541892325
62,stealth,static,0.0,3,0.29352972119936876,0.29352972119936876,0.0,0,0,0,0.08710900541892325
62,stealth,drift,0.0,3,0.29352972119936876,0.3735271997994485,0.07999747860007972,12,3000,0,0.08710900541892325
62,stealth,anchor_replay,0.0,3,0.29352972119936876,0.3068893528183716,0.013359631619002832,12,1112,0,0.08710900541892325
62,stealth,static,0.0,5,0.29352972119936876,0.29352972119936876,0.0,0,0,0,0.08710900541892325
62,stealth,drift,0.0,5,0.29352972119936876,0.34910941475826973,0.05557969355890097,12,3000,0,0.08710900541892325
62,stealth,anchor_replay,0.0,5,0.29352972119936876,0.2930807682188898,-0.00044895298047897825,12,1428,0,0.08710900541892325
62,stealth,static,0.4,1,0.29352972119936876,0.29352972119936876,0.0,0,0,0,0.08710900541892325
62,stealth,drift,0.4,1,0.29352972119936876,0.34151329243353784,0.047983571234169076,12,3000,0,0.08710900541892325
62,stealth,anchor_replay,0.4,1,0.29352972119936876,0.286770530763137,-0.006759190436231743,12,1359,0,0.08710900541892325
62,stealth,static,0.4,3,0.29352972119936876,0.29352972119936876,0.0,0,0,0,0.08710900541892325
62,stealth,drift,0.4,3,0.29352972119936876,0.332562323310203,0.03903260211083426,12,3000,0,0.08710900541892325
62,stealth,anchor_replay,0.4,3,0.29352972119936876,0.2876748482449195,-0.005854872954449253,12,1404,0,0.08710900541892325
62,stealth,static,0.4,5,0.29352972119936876,0.29352972119936876,0.0,0,0,0,0.08710900541892325
62,stealth,drift,0.4,5,0.29352972119936876,0.32481280660986317,0.031283085410494404,12,3000,0,0.08710900541892325
62,stealth,anchor_replay,0.4,5,0.29352972119936876,0.282234577707175,-0.011295143492193738,12,1464,0,0.08710900541892325
62,hybrid,static,0.0,1,0.49501275806077477,0.49501275806077477,0.0,0,0,0,0.08710900541892325
62,hybrid,drift,0.0,1,0.49501275806077477,0.7091126144050935,0.21409985634431877,12,3000,0,0.08710900541892325
62,hybrid,anchor_replay,0.0,1,0.49501275806077477,0.5426774483378257,0.04766469027705095,12,1356,0,0.08710900541892325
62,hybrid,static,0.0,3,0.49501275806077477,0.49501275806077477,0.0,0,0,0,0.08710900541892325
62,hybrid,drift,0.0,3,0.49501275806077477,0.6300675675675675,0.13505480950679277,12,3000,0,0.08710900541892325
62,hybrid,anchor_replay,0.0,3,0.49501275806077477,0.516689529035208,0.021676770974433268,12,1644,0,0.08710900541892325
62,hybrid,static,0.0,5,0.49501275806077477,0.49501275806077477,0.0,0,0,0,0.08710900541892325
62,hybrid,drift,0.0,5,0.49501275806077477,0.5449652388427899,0.04995248078201514,12,3000,0,0.08710900541892325
62,hybrid,anchor_replay,0.0,5,0.49501275806077477,0.49221473390657683,-0.0027980241541979423,12,1985,0,0.08710900541892325
62,hybrid,static,0.4,1,0.49501275806077477,0.49501275806077477,0.0,0,0,0,0.08710900541892325
62,hybrid,drift,0.4,1,0.49501275806077477,0.5871080139372822,0.09209525587650741,12,3000,0,0.08710900541892325
62,hybrid,anchor_replay,0.4,1,0.49501275806077477,0.48304886602758945,-0.01196389203318532,12,1431,0,0.08710900541892325
62,hybrid,static,0.4,3,0.49501275806077477,0.49501275806077477,0.0,0,0,0,0.08710900541892325
62,hybrid,drift,0.4,3,0.49501275806077477,0.5569395017793595,0.0619267437185847,12,3000,0,0.08710900541892325
62,hybrid,anchor_replay,0.4,3,0.49501275806077477,0.49501275806077477,0.0,12,1517,0,0.08710900541892325
62,hybrid,static,0.4,5,0.49501275806077477,0.49501275806077477,0.0,0,0,0,0.08710900541892325
62,hybrid,drift,0.4,5,0.49501275806077477,0.5177061914553347,0.022693433394559925,12,3000,0,0.08710900541892325
62,hybrid,anchor_replay,0.4,5,0.49501275806077477,0.49221473390657683,-0.0027980241541979423,12,1596,0,0.08710900541892325
72,static,static,0.0,1,0.8749349522983522,0.8749349522983522,0.0,0,0,0,0.08662839912878172
72,static,drift,0.0,1,0.8749349522983522,0.8830721542965386,0.00813720199818646,12,3000,0,0.08662839912878172
72,static,anchor_replay,0.0,1,0.8749349522983522,0.8863324175824175,0.011397465284065378,12,2586,0,0.08662839912878172
72,static,static,0.0,3,0.8749349522983522,0.8749349522983522,0.0,0,0,0,0.08662839912878172
72,static,drift,0.0,3,0.8749349522983522,0.8790183200829589,0.004083367784606717,12,3000,0,0.08662839912878172
72,static,anchor_replay,0.0,3,0.8749349522983522,0.8809523809523809,0.006017428654028767,12,2561,0,0.08662839912878172
72,static,static,0.0,5,0.8749349522983522,0.8749349522983522,0.0,0,0,0,0.08662839912878172
72,static,drift,0.0,5,0.8749349522983522,0.8764940239043825,0.0015590716060303045,12,3000,0,0.08662839912878172
72,static,anchor_replay,0.0,5,0.8749349522983522,0.8759098786828423,0.000974926384490149,12,2541,0,0.08662839912878172
72,static,static,0.4,1,0.8749349522983522,0.8749349522983522,0.0,0,0,0,0.08662839912878172
72,static,drift,0.4,1,0.8749349522983522,0.8607061303354997,-0.014228821962852467,12,3000,0,0.08662839912878172
72,static,anchor_replay,0.4,1,0.8749349522983522,0.8782428225527499,0.0033078702543977156,12,1660,0,0.08662839912878172
72,static,static,0.4,3,0.8749349522983522,0.8749349522983522,0.0,0,0,0,0.08662839912878172
72,static,drift,0.4,3,0.8749349522983522,0.8633017875920084,-0.01163316470634379,12,3000,0,0.08662839912878172
72,static,anchor_replay,0.4,3,0.8749349522983522,0.8776604948953106,0.0027255425969584524,12,1648,0,0.08662839912878172
72,static,static,0.4,5,0.8749349522983522,0.8749349522983522,0.0,0,0,0,0.08662839912878172
72,static,drift,0.4,5,0.8749349522983522,0.8682603385098586,-0.006674613788493544,12,3000,0,0.08662839912878172
72,static,anchor_replay,0.4,5,0.8749349522983522,0.8753251257152765,0.00039017341692437757,12,1683,0,0.08662839912878172
72,gradual,static,0.0,1,0.7631578947368421,0.7631578947368421,0.0,0,0,0,0.08662839912878172
72,gradual,drift,0.0,1,0.7631578947368421,0.7847105115233277,0.021552616786485568,12,3000,0,0.08662839912878172
72,gradual,anchor_replay,0.0,1,0.7631578947368421,0.7803685596088755,0.017210664872033377,12,2059,0,0.08662839912878172
72,gradual,static,0.0,3,0.7631578947368421,0.7631578947368421,0.0,0,0,0,0.08662839912878172
72,gradual,drift,0.0,3,0.7631578947368421,0.7773798303487276,0.01422193561188545,12,3000,0,0.08662839912878172
72,gradual,anchor_replay,0.0,3,0.7631578947368421,0.7692599620493359,0.006102067312493742,12,1991,0,0.08662839912878172
72,gradual,static,0.0,5,0.7631578947368421,0.7631578947368421,0.0,0,0,0,0.08662839912878172
72,gradual,drift,0.0,5,0.7631578947368421,0.7683251044436005,0.0051672097067583245,12,3000,0,0.08662839912878172
72,gradual,anchor_replay,0.0,5,0.7631578947368421,0.759609868043603,-0.00354802669323917,12,1969,0,0.08662839912878172
72,gradual,static,0.4,1,0.7631578947368421,0.7631578947368421,0.0,0,0,0,0.08662839912878172
72,gradual,drift,0.4,1,0.7631578947368421,0.7638650657518582,0.0007071710150160504,12,3000,0,0.08662839912878172
72,gradual,anchor_replay,0.4,1,0.7631578947368421,0.7676230286908607,0.004465133954018596,12,1583,0,0.08662839912878172
72,gradual,static,0.4,3,0.7631578947368421,0.7631578947368421,0.0,0,0,0,0.08662839912878172
72,gradual,drift,0.4,3,0.7631578947368421,0.7673888255416191,0.004230930804776989,12,3000,0,0.08662839912878172
72,gradual,anchor_replay,0.4,3,0.7631578947368421,0.7629219912263971,-0.00023590351044500135,12,1529,0,0.08662839912878172
72,gradual,static,0.4,5,0.7631578947368421,0.7631578947368421,0.0,0,0,0,0.08662839912878172
72,gradual,drift,0.4,5,0.7631578947368421,0.7720560393790231,0.008898144642180972,12,3000,0,0.08662839912878172
72,gradual,anchor_replay,0.4,5,0.7631578947368421,0.7588978185993112,-0.004260076137530988,12,1598,0,0.08662839912878172
72,abrupt,static,0.0,1,0.6235144312393888,0.6235144312393888,0.0,0,0,0,0.08662839912878172
72,abrupt,drift,0.0,1,0.6235144312393888,0.7567567567567568,0.13324232551736803,12,3000,0,0.08662839912878172
72,abrupt,anchor_replay,0.0,1,0.6235144312393888,0.6537982565379825,0.030283825298593747,12,1744,0,0.08662839912878172
72,abrupt,static,0.0,3,0.6235144312393888,0.6235144312393888,0.0,0,0,0,0.08662839912878172
72,abrupt,drift,0.0,3,0.6235144312393888,0.6896969696969697,0.06618253845758093,12,3000,0,0.08662839912878172
72,abrupt,anchor_replay,0.0,3,0.6235144312393888,0.6333754740834386,0.009861042844049872,12,2056,0,0.08662839912878172
72,abrupt,static,0.0,5,0.6235144312393888,0.6235144312393888,0.0,0,0,0,0.08662839912878172
72,abrupt,drift,0.0,5,0.6235144312393888,0.6246819338422391,0.0011675026028503677,12,3000,0,0.08662839912878172
72,abrupt,anchor_replay,0.0,5,0.6235144312393888,0.6255562619198983,0.00204183068050956,12,2417,0,0.08662839912878172
72,abrupt,static,0.4,1,0.6235144312393888,0.6235144312393888,0.0,0,0,0,0.08662839912878172
72,abrupt,drift,0.4,1,0.6235144312393888,0.6621287128712872,0.038614281631898395,12,3000,0,0.08662839912878172
72,abrupt,anchor_replay,0.4,1,0.6235144312393888,0.6211734693877551,-0.0023409618516336828,12,1540,0,0.08662839912878172
72,abrupt,static,0.4,3,0.6235144312393888,0.6235144312393888,0.0,0,0,0,0.08662839912878172
72,abrupt,drift,0.4,3,0.6235144312393888,0.6385390428211587,0.015024611581769931,12,3000,0,0.08662839912878172
72,abrupt,anchor_replay,0.4,3,0.6235144312393888,0.6238064926798218,0.0002920614404330335,12,1569,0,0.08662839912878172
72,abrupt,static,0.4,5,0.6235144312393888,0.6235144312393888,0.0,0,0,0,0.08662839912878172
72,abrupt,drift,0.4,5,0.6235144312393888,0.6173523768919207,-0.006162054347468082,12,3000,0,0.08662839912878172
72,abrupt,anchor_replay,0.4,5,0.6235144312393888,0.624390243902439,0.0008758126630502572,12,1666,0,0.08662839912878172
72,oscillating,static,0.0,1,0.7405825242718447,0.7405825242718447,0.0,0,0,0,0.08662839912878172
72,oscillating,drift,0.0,1,0.7405825242718447,0.7605579973246703,0.019975473052825654,12,3000,0,0.08662839912878172
72,oscillating,anchor_replay,0.0,1,0.7405825242718447,0.7600841139361498,0.019501589664305152,12,2121,0,0.08662839912878172
72,oscillating,static,0.0,3,0.7405825242718447,0.7405825242718447,0.0,0,0,0,0.08662839912878172
72,oscillating,drift,0.0,3,0.7405825242718447,0.7615046782509071,0.020922153979062386,12,3000,0,0.08662839912878172
72,oscillating,anchor_replay,0.0,3,0.7405825242718447,0.7502890173410405,0.009706493069195798,12,2094,0,0.08662839912878172
72,oscillating,static,0.0,5,0.7405825242718447,0.7405825242718447,0.0,0,0,0,0.08662839912878172
72,oscillating,drift,0.0,5,0.7405825242718447,0.7476346785093647,0.007052154237520036,12,3000,0,0.08662839912878172
72,oscillating,anchor_replay,0.0,5,0.7405825242718447,0.7454545454545455,0.004872021182700803,12,2266,0,0.08662839912878172
72,oscillating,static,0.4,1,0.7405825242718447,0.7405825242718447,0.0,0,0,0,0.08662839912878172
72,oscillating,drift,0.4,1,0.7405825242718447,0.7309724124437488,-0.009610111828095902,12,3000,0,0.08662839912878172
72,oscillating,anchor_replay,0.4,1,0.7405825242718447,0.7466666666666667,0.006084142394822023,12,1576,0,0.08662839912878172
72,oscillating,static,0.4,3,0.7405825242718447,0.7405825242718447,0.0,0,0,0,0.08662839912878172
72,oscillating,drift,0.4,3,0.7405825242718447,0.7403379296950864,-0.00024459457675829466,12,3000,0,0.08662839912878172
72,oscillating,anchor_replay,0.4,3,0.7405825242718447,0.7444831591173054,0.003900634845460771,12,1581,0,0.08662839912878172
72,oscillating,static,0.4,5,0.7405825242718447,0.7405825242718447,0.0,0,0,0,0.08662839912878172
72,oscillating,drift,0.4,5,0.7405825242718447,0.7405825242718447,0.0,12,3000,0,0.08662839912878172
72,oscillating,anchor_replay,0.4,5,0.7405825242718447,0.7422920302501455,0.0017095059783007738,12,1635,0,0.08662839912878172
72,stealth,static,0.0,1,0.26993865030674846,0.26993865030674846,0.0,0,0,0,0.08662839912878172
72,stealth,drift,0.0,1,0.26993865030674846,0.3825436408977556,0.11260499059100715,12,3000,0,0.08662839912878172
72,stealth,anchor_replay,0.0,1,0.26993865030674846,0.2931578947368421,0.023219244430093655,12,734,0,0.08662839912878172
72,stealth,static,0.0,3,0.26993865030674846,0.26993865030674846,0.0,0,0,0,0.08662839912878172
72,stealth,drift,0.0,3,0.26993865030674846,0.3567266278185964,0.08678797751184791,12,3000,0,0.08662839912878172
72,stealth,anchor_replay,0.0,3,0.26993865030674846,0.27957559681697614,0.009636946510227673,12,1060,0,0.08662839912878172
72,stealth,static,0.0,5,0.26993865030674846,0.26993865030674846,0.0,0,0,0,0.08662839912878172
72,stealth,drift,0.0,5,0.26993865030674846,0.3261935483870968,0.05625489808034834,12,3000,0,0.08662839912878172
72,stealth,anchor_replay,0.0,5,0.26993865030674846,0.26623897353648757,-0.0036996767702608957,12,1390,0,0.08662839912878172
72,stealth,static,0.4,1,0.26993865030674846,0.26993865030674846,0.0,0,0,0,0.08662839912878172
72,stealth,drift,0.4,1,0.26993865030674846,0.30785285677015395,0.037914206463405487,12,3000,0,0.08662839912878172
72,stealth,anchor_replay,0.4,1,0.26993865030674846,0.2601931330472103,-0.00974551725953815,12,1390,0,0.08662839912878172
72,stealth,static,0.4,3,0.26993865030674846,0.26993865030674846,0.0,0,0,0,0.08662839912878172
72,stealth,drift,0.4,3,0.26993865030674846,0.30519989547948784,0.035261245172739375,12,3000,0,0.08662839912878172
72,stealth,anchor_replay,0.4,3,0.26993865030674846,0.2611260053619303,-0.008812644944818149,12,1431,0,0.08662839912878172
72,stealth,static,0.4,5,0.26993865030674846,0.26993865030674846,0.0,0,0,0,0.08662839912878172
72,stealth,drift,0.4,5,0.26993865030674846,0.29763779527559053,0.02769914496884207,12,3000,0,0.08662839912878172
72,stealth,anchor_replay,0.4,5,0.26993865030674846,0.25832438238453276,-0.011614267922215704,12,1530,0,0.08662839912878172
72,hybrid,static,0.0,1,0.4512893982808023,0.4512893982808023,0.0,0,0,0,0.08662839912878172
72,hybrid,drift,0.0,1,0.4512893982808023,0.6817073170731708,0.2304179187923685,12,3000,0,0.08662839912878172
72,hybrid,anchor_replay,0.0,1,0.4512893982808023,0.5110192837465565,0.059729885465754196,12,1283,0,0.08662839912878172
72,hybrid,static,0.0,3,0.4512893982808023,0.4512893982808023,0.0,0,0,0,0.08662839912878172
72,hybrid,drift,0.0,3,0.4512893982808023,0.5903064551184525,0.1390170568376502,12,3000,0,0.08662839912878172
72,hybrid,anchor_replay,0.0,3,0.4512893982808023,0.47208480565371025,0.02079540737290797,12,1547,0,0.08662839912878172
72,hybrid,static,0.0,5,0.4512893982808023,0.4512893982808023,0.0,0,0,0,0.08662839912878172
72,hybrid,drift,0.0,5,0.4512893982808023,0.49895857440407315,0.04766917612327087,12,3000,0,0.08662839912878172
72,hybrid,anchor_replay,0.0,5,0.4512893982808023,0.4486964840947142,-0.002592914186088091,12,1903,0,0.08662839912878172
72,hybrid,static,0.4,1,0.4512893982808023,0.4512893982808023,0.0,0,0,0,0.08662839912878172
72,hybrid,drift,0.4,1,0.4512893982808023,0.5385308697611537,0.08724147148035144,12,3000,0,0.08662839912878172
72,hybrid,anchor_replay,0.4,1,0.4512893982808023,0.4419889502762431,-0.009300448004559203,12,1477,0,0.08662839912878172
72,hybrid,static,0.4,3,0.4512893982808023,0.4512893982808023,0.0,0,0,0,0.08662839912878172
72,hybrid,drift,0.4,3,0.4512893982808023,0.5082796688132475,0.05699027053244521,12,3000,0,0.08662839912878172
72,hybrid,anchor_replay,0.4,3,0.4512893982808023,0.4468390804597701,-0.004450317821032168,12,1493,0,0.08662839912878172
72,hybrid,static,0.4,5,0.4512893982808023,0.4512893982808023,0.0,0,0,0,0.08662839912878172
72,hybrid,drift,0.4,5,0.4512893982808023,0.4738823529411765,0.022592954660374198,12,3000,0,0.08662839912878172
72,hybrid,anchor_replay,0.4,5,0.4512893982808023,0.44646706586826346,-0.004822332412538821,12,1550,0,0.08662839912878172
82,static,static,0.0,1,0.8826758147512864,0.8826758147512864,0.0,0,0,0,0.10682106484560565
82,static,drift,0.0,1,0.8826758147512864,0.8895715992490186,0.006895784497732205,13,3250,1,0.10682106484560565
82,static,anchor_replay,0.0,1,0.8826758147512864,0.8925591690788354,0.009883354327548943,13,2848,1,0.10682106484560565
82,static,static,0.0,3,0.8826758147512864,0.8826758147512864,0.0,0,0,0,0.10682106484560565
82,static,drift,0.0,3,0.8826758147512864,0.8868344461564801,0.00415863140519368,13,3250,1,0.10682106484560565
82,static,anchor_replay,0.0,3,0.8826758147512864,0.8867956841924988,0.004119869441212343,13,2823,1,0.10682106484560565
82,static,static,0.0,5,0.8826758147512864,0.8826758147512864,0.0,0,0,0,0.10682106484560565
82,static,drift,0.0,5,0.8826758147512864,0.8828890799656062,0.00021326521431974665,13,3250,1,0.10682106484560565
82,static,anchor_replay,0.0,5,0.8826758147512864,0.8818166179253397,-0.0008591968259467064,13,2789,1,0.10682106484560565
82,static,static,0.4,1,0.8826758147512864,0.8826758147512864,0.0,0,0,0,0.10682106484560565
82,static,drift,0.4,1,0.8826758147512864,0.8696707105719237,-0.013005104179362736,13,3250,1,0.10682106484560565
82,static,anchor_replay,0.4,1,0.8826758147512864,0.8874466268146883,0.004770812063401908,13,1858,1,0.10682106484560565
82,static,static,0.4,3,0.8826758147512864,0.8826758147512864,0.0,0,0,0,0.10682106484560565
82,static,drift,0.4,3,0.8826758147512864,0.8750862663906143,-0.00758954836067216,13,3250,1,0.10682106484560565
82,static,anchor_replay,0.4,3,0.8826758147512864,0.8833619210977701,0.0006861063464836947,13,1890,1,0.10682106484560565
82,static,static,0.4,5,0.8826758147512864,0.8826758147512864,0.0,0,0,0,0.10682106484560565
82,static,drift,0.4,5,0.8826758147512864,0.8785689714482284,-0.004106843303057994,13,3250,1,0.10682106484560565
82,static,anchor_replay,0.4,5,0.8826758147512864,0.882484131068794,-0.0001916836824924495,13,1863,1,0.10682106484560565
82,gradual,static,0.0,1,0.7842478536767451,0.7842478536767451,0.0,0,0,0,0.10682106484560565
82,gradual,drift,0.0,1,0.7842478536767451,0.7978566149297857,0.013608761253040558,13,3250,1,0.10682106484560565
82,gradual,anchor_replay,0.0,1,0.7842478536767451,0.79242480505013,0.008176951373384922,13,2343,1,0.10682106484560565
82,gradual,static,0.0,3,0.7842478536767451,0.7842478536767451,0.0,0,0,0,0.10682106484560565
82,gradual,drift,0.0,3,0.7842478536767451,0.7907755253859029,0.006527671709157801,13,3250,1,0.10682106484560565
82,gradual,anchor_replay,0.0,3,0.7842478536767451,0.7839101964452759,-0.0003376572314691684,13,2283,1,0.10682106484560565
82,gradual,static,0.0,5,0.7842478536767451,0.7842478536767451,0.0,0,0,0,0.10682106484560565
82,gradual,drift,0.0,5,0.7842478536767451,0.7842036309189594,-4.4222757785705724e-05,13,3250,1,0.10682106484560565
82,gradual,anchor_replay,0.0,5,0.7842478536767451,0.7784251080623943,-0.0058227456143508105,13,2259,1,0.10682106484560565
82,gradual,static,0.4,1,0.7842478536767451,0.7842478536767451,0.0,0,0,0,0.10682106484560565
82,gradual,drift,0.4,1,0.7842478536767451,0.7820728291316527,-0.002175024545092441,13,3250,1,0.10682106484560565
82,gradual,anchor_replay,0.4,1,0.7842478536767451,0.7867386850437698,0.0024908313670246596,13,1770,1,0.10682106484560565
82,gradual,static,0.4,3,0.7842478536767451,0.7842478536767451,0.0,0,0,0,0.10682106484560565
82,gradual,drift,0.4,3,0.7842478536767451,0.7853949329359166,0.0011470792591714574,13,3250,1,0.10682106484560565
82,gradual,anchor_replay,0.4,3,0.7842478536767451,0.7822671156004489,-0.0019807380762961735,13,1753,1,0.10682106484560565
82,gradual,static,0.4,5,0.7842478536767451,0.7842478536767451,0.0,0,0,0,0.10682106484560565
82,gradual,drift,0.4,5,0.7842478536767451,0.7887794909901542,0.004531637313409109,13,3250,1,0.10682106484560565
82,gradual,anchor_replay,0.4,5,0.7842478536767451,0.7801498127340823,-0.004098040942662751,13,1733,1,0.10682106484560565
82,abrupt,static,0.0,1,0.636668061950607,0.636668061950607,0.0,0,0,0,0.10682106484560565
82,abrupt,drift,0.0,1,0.636668061950607,0.7605258144408459,0.12385775249023889,13,3250,1,0.10682106484560565
82,abrupt,anchor_replay,0.0,1,0.636668061950607,0.6589690721649485,0.0223010102143415,13,1984,1,0.10682106484560565
82,abrupt,static,0.0,3,0.636668061950607,0.636668061950607,0.0,0,0,0,0.10682106484560565
82,abrupt,drift,0.0,3,0.636668061950607,0.6980376451742091,0.06136958322360209,13,3250,1,0.10682106484560565
82,abrupt,anchor_replay,0.0,3,0.636668061950607,0.6449864498644986,0.008318387913891612,13,2324,1,0.10682106484560565
82,abrupt,static,0.0,5,0.636668061950607,0.636668061950607,0.0,0,0,0,0.10682106484560565
82,abrupt,drift,0.0,5,0.636668061950607,0.6341463414634146,-0.002521720487192347,13,3250,1,0.10682106484560565
82,abrupt,anchor_replay,0.0,5,0.636668061950607,0.6330178759200841,-0.0036501860305229172,13,2661,1,0.10682106484560565
82,abrupt,static,0.4,1,0.636668061950607,0.636668061950607,0.0,0,0,0,0.10682106484560565
82,abrupt,drift,0.4,1,0.636668061950607,0.6861402095084609,0.049472147557853896,13,3250,1,0.10682106484560565
82,abrupt,anchor_replay,0.4,1,0.636668061950607,0.6289202273205641,-0.007747834630042916,13,1634,1,0.10682106484560565
82,abrupt,static,0.4,3,0.636668061950607,0.636668061950607,0.0,0,0,0,0.10682106484560565
82,abrupt,drift,0.4,3,0.636668061950607,0.6584362139917695,0.02176815204116256,13,3250,1,0.10682106484560565
82,abrupt,anchor_replay,0.4,3,0.636668061950607,0.6320655599915949,-0.0046025019590121286,13,1737,1,0.10682106484560565
82,abrupt,static,0.4,5,0.636668061950607,0.636668061950607,0.0,0,0,0,0.10682106484560565
82,abrupt,drift,0.4,5,0.636668061950607,0.6319765002098195,-0.004691561740787442,13,3250,1,0.10682106484560565
82,abrupt,anchor_replay,0.4,5,0.636668061950607,0.6352398910538446,-0.001428170896762393,13,1836,1,0.10682106484560565
